bgg_id,name,description,image,thumbnail,bgg_link,avg_rating,bgg_rating,users_rated,game_weight,players_min,players_max,players_best,time_min,time_max,time_avg,game_mechanics,game_categories,game_types,year_published
1,Die Macher,die macher game seven sequential political race different region germany player charge national political party manage limited resource help party victory win party victory point regional election different way score victory point regional election supply eighty victory point depend size region party second party win regional election medium influence region party receive mediacontrol victory point party national party membership grow game progress supply fair number victory point lastly party score victory point party platform match national opinion end gamethe   edition feature party old west germany support   player   edition support player reunite germany update feature rule     edition support player add short fiveround variant additional rule update original designer,https://cf.geekdo-images.com/rpwCZAjYLD940NWwP3SRoA__original/img/yR0aoBVKNrAmmCuBeSzQnMflLYg=/0x0/filters:format(jpeg)/pic4718279.jpg,https://cf.geekdo-images.com/rpwCZAjYLD940NWwP3SRoA__small/img/YT6svCVsWqLrDitcMEtyazVktbQ=/fit-in/200x150/filters:strip_icc()/pic4718279.jpg,https://boardgamegeek.com/boardgame/1,7.61428,7.10363,5354,4.3206,3,5,4.8,240,240,240,Alliances; Area Majority / Influence; Auction / Bidding; Dice Rolling; Hand Management; Simultaneous Action Selection,Economic; Negotiation; Political,Strategy Game,1986
39683,At the Gates of Loyang,gate loyang trading game able produce good plant later sell customer use ability helper increase income productionfield customer helper miscellaneous object represent card player receive card round distribute biddingdrawing mechanism end card draw card public offer fill player additionally card receive field free roundplace good field fill complete field good type round unit field harvest plant harvesting distribute card player use action wants limit number card number good own end turn invest earn money scoring track early money worth late money game end certain number round player scoring track winsonline play      yucata turnbase,https://cf.geekdo-images.com/xnC5RT14H1CgAueR7VTPzw__original/img/oAJwaxaPahA0xfYEWqf3V2xc9x0=/0x0/filters:format(jpeg)/pic3601060.jpg,https://cf.geekdo-images.com/xnC5RT14H1CgAueR7VTPzw__small/img/xO8aUHS7cZPMJRg6gFXlP6LgZbw=/fit-in/200x150/filters:strip_icc()/pic3601060.jpg,https://boardgamegeek.com/boardgame/39683,7.37668,7.09717,10192,3.1248,1,4,2.04,60,120,120,Contracts; Income; Loans; Market; Open Drafting; Solo / Solitaire Game; Turn Order: Progressive,Economic; Farming,Strategy Game,2009
260605,Camel Up (Second Edition),camel player bet racing camel try suss one place second quick race pyramid early place bet win mdash guess correctly course camel nt run neatly land carry finish line s go run depend dice come pyramid dice shaker release die time player pause bet long s actually movingthis   edition camel feature new artwork new game board design new pyramid design engrave dice new game mode include crazy rogue camel start race run opposite direction know race end,https://cf.geekdo-images.com/qnR2V3YsW963_JaVznBjsw__original/img/8F0hZUlnJ6X924xYr8u5wtamtng=/0x0/filters:format(jpeg)/pic8584959.jpg,https://cf.geekdo-images.com/qnR2V3YsW963_JaVznBjsw__small/img/qNHZxa7oJCTdnYdyBsqHs__Owsk=/fit-in/200x150/filters:strip_icc()/pic8584959.jpg,https://boardgamegeek.com/boardgame/260605,7.64763,7.09647,5436,1.4831,3,8,5.46,30,45,45,Betting and Bluffing; Dice Rolling; Roll / Spin and Move; Track Movement; Variable Set-up,Animals; Arabian; Dice; Racing,Party Game; Family Game,2018
24480,The Pillars of the Earth,die saumlulen der erde   pillar earth base bestselling novel ken follett   game kosmos line literaturebase gamesat beginning th century construction great beautiful cathedral england begin player builder try contribute cathedral construction score victory point   gameplay roughly consist worker produce raw material craftsman convert material victory point   worker produce gold currency game   player give master builder turn variety task include recruit worker buy sell good obtain victory point   get early choice master builder cost gold purchase well craftsman   player strike balance earn gold fund purchase earn victory pointsexpande      pillar earth expansion set include expansion card edition      pillar earth expansion card include expansion set edition,https://cf.geekdo-images.com/J897fuu-nl83_o90uOakVQ__original/img/mxQ3uSzeLoPcvD40_I1bEmgIjzU=/0x0/filters:format(jpeg)/pic3691155.jpg,https://cf.geekdo-images.com/J897fuu-nl83_o90uOakVQ__small/img/s18kO6_0qCpGwK6IQZ9UhyJFjL8=/fit-in/200x150/filters:strip_icc()/pic3691155.jpg,https://boardgamegeek.com/boardgame/24480,7.28339,7.09612,16753,2.8209,2,4,3.49,90,120,120,"Events; Market; Turn Order: Claim Action; Turn Order: Random; Worker Placement; Worker Placement, Different Worker Types",Economic; Medieval; Novel-based; Religious,Strategy Game,2006
156546,Monikers,moniker party game base public domain game celebrity player turn attempt teammate guess name describe imitate wellknown peoplein round clue giver want second round clue giver word final round clue giver canrsquot use gesture charadesbase public domain game know celebrity,https://cf.geekdo-images.com/XvWGuvDebUB5Vht9x00ZMg__original/img/ayjwmNxAcELTBfRDDfApSNGsWN4=/0x0/filters:format(png)/pic9147640.png,https://cf.geekdo-images.com/XvWGuvDebUB5Vht9x00ZMg__small/img/gMRbZnTJmA5KWBEzU5Q_v6vUEK0=/fit-in/200x150/filters:strip_icc()/pic9147640.png,https://boardgamegeek.com/boardgame/156546,7.80156,7.0925,4000,1.0556,4,16,9.07,30,60,60,Acting; Communication Limits; Open Drafting; Role Playing; Singing; Team-Based Game,Card Game; Humor; Mature / Adult; Party Game; Print & Play,Party Game,2015
250458,Gùgōng,china   china reign longqe emperor ming dynasty inherit country disarray year mismanagement corruption reside forbidden city seat emperor ming dynasty construct     complex consist   building cover   ha   acre ming dynasty great wall china rebuild fortified expand period china heavy attack mongol maintain great wall essential leave great wall owe ming dynastythe country famous intricate bureaucracy lead lot corruption penalty corruption high high official forbidden city pretend uphold ban corruption accept gift petitioner return seemingly low valuegugravegng use extraordinary custom basis player role powerful chinese family try gain influence power exchange gift official gift card offer player high value receive force strategic choice action want turn travel china sail grand canal purchase precious jade help construct great wall secure advantage decree influence game intrigue ultimately receive audience emperor   player succeed win player succeed player vps player win gamemdashdescription publisher,https://cf.geekdo-images.com/HJ263_vhLJ58QUWPvMVbEg__original/img/pUen2yvuqACs8rQ_aEt4SKViEfU=/0x0/filters:format(jpeg)/pic4143114.jpg,https://cf.geekdo-images.com/HJ263_vhLJ58QUWPvMVbEg__small/img/uRX0KCJmdwWZiL8Z7fo4V-mwm_E=/fit-in/200x150/filters:strip_icc()/pic4143114.jpg,https://boardgamegeek.com/boardgame/250458,7.50565,7.09246,6929,3.0958,1,5,3.34,60,90,90,Area Majority / Influence; Hand Management; Set Collection; Worker Placement,Medieval; Travel,Strategy Game,2018
33160,Endeavor,time map world fill seagoe empire expand frontier send ship farth reach globe search new land new alliance new conquest wealth newlydiscovere world abroad tempting prize strength cunning seize hold ityou represent grow empire engage glorious endeavor expand yourinfluence status home great ocean world exploration shipping colonization war struggle great power control resource region unfold youthe goal endeavor earn glory empire player earn glory increase score industry culture finance politic occupy city control connection city hold certain asset card building tile shortterm goal construct useful building gather trade token obtain asset card balance overall goal attain glory compete control region world game last seven round want earn glory pointseach round player get build new building base industry track obtain new population marker base culture track retrieve marker build base finance track action phase player turn activate building population marker spend trade token action ship occupy attack payment draw building token allow player action shipping open new region occupation drawing gain trade token shipping track player influence region gain powerful governor card region occupation city result glory trade token attack steal city opponent occupation attacking result claim connection city connected city control player draw gain card region maximum hand limit base player politic track player influence region determine card draw player pass new round begin,https://cf.geekdo-images.com/595ae0scpXIHHVHSc4xfwQ__original/img/SscwEt9ADd4Kk-nOow9WY_2rvbs=/0x0/filters:format(jpeg)/pic379881.jpg,https://cf.geekdo-images.com/595ae0scpXIHHVHSc4xfwQ__small/img/juQPKjimski28am3hhiCvvLMwvU=/fit-in/200x150/filters:strip_icc()/pic379881.jpg,https://boardgamegeek.com/boardgame/33160,7.39505,7.09229,9191,2.9067,3,5,4.4,90,90,90,Area Majority / Influence; Hand Management; Open Drafting; Set Collection; Tech Trees / Tech Tracks,Exploration; Nautical; Renaissance,Strategy Game,2009
90137,Blood Bowl: Team Manager – The Card Game,game description publisherblood bowl team manager   card game bonebreake breathtaking standalone card game violence outright cheat player chaos dwarf wood elf human orc skaven team compete course brutal season customize team draft star player hire staff upgrading facility cheat like mad lead gang misfit miscreant glory rival spike magazine manager yearonce manager choose team week groom good league culminate blood bowl tournament compete highlight collect payout upgrade personnel draft star playersmanager begin season start team deck basic scrub player player bright limit talent clever manager play strength carefully position excel pitchis team ready compete team headtohead highlight highlight randomly determine matchup player compete highlight team win improve fan accumulatesthe season culminate blood bowl tournament blood bowl season end player tally total fan manager fan win game,https://cf.geekdo-images.com/45THq8eYHMqv3wEfckUVmQ__original/img/vvBuagEfHUHj0gvrxWrdgPvwNn4=/0x0/filters:format(jpeg)/pic1222746.jpg,https://cf.geekdo-images.com/45THq8eYHMqv3wEfckUVmQ__small/img/e5u99K5CrwckRe_CYm5A7W1FhsI=/fit-in/200x150/filters:strip_icc()/pic1222746.jpg,https://boardgamegeek.com/boardgame/90137,7.38053,7.09155,10610,2.3344,2,4,3.53,60,120,120,"Area Majority / Influence; Deck, Bag, and Pool Building; Dice Rolling; Hand Management; Open Drafting",Card Game; Fantasy; Fighting; Sports,Thematic,2011
230253,Star Realms: Frontiers,star realm frontier new standalone star realms series game card trade deck new scorecard s suitable play player combine star realm andor star realms colony warsabout star realmsstar realm fastpaced game space battle combine fun deckbuilde game interactivity trading card gamestyle combat play use trade acquire new ship basis card turn face trade rowyou use ship basis acquire generate trade generate combat attack opponent basis reduce opponentrsquos score call authority zero win battle friend team play cooperatively gamefeaturesthe default star realm frontier box list following feature      gameplay   player      solitaire cooperative mode      play combine star realm set      allnew card trade deck feature new mechanic like double ally ability reward focus single faction      start deck player      set new easytouse score card       plenty explorer card      color rulebook player pvp game awesome multiplayer format like freeforall hunter hydra      sturdy attractive quot x quot x quot game box,https://cf.geekdo-images.com/-CogwvQ7V19RQH0tE6msFw__original/img/mRZ48c_emFwHzpeFIW9PBi8huQc=/0x0/filters:format(png)/pic4171533.png,https://cf.geekdo-images.com/-CogwvQ7V19RQH0tE6msFw__small/img/mcqeVvpTU9wcnJXkJcVceZv4Z8s=/fit-in/200x150/filters:strip_icc()/pic4171533.png,https://boardgamegeek.com/boardgame/230253,7.99571,7.09028,3214,1.8788,1,4,2.06,20,45,45,"Cooperative Game; Deck, Bag, and Pool Building; Open Drafting; Player Elimination; Solo / Solitaire Game; Take That",Card Game; Fighting; Science Fiction,Strategy Game,2018
50,Lost Cities,lose city card game kosmos twoplayer series game originally consist single deck card rank ndash different color special quothandshakesquot quothsquot score example suit   game include colored suit sixth color optional gameplay game board include organize discard card help player organize card collectionsthe object game gain point mount profitable archaeological expedition different site represent colored suit card player turn play card expedition discard colorappropriate discard pile draw card deck discard pile card play expedition ascend order need consecutive handshake consider low   represent investment expedition play red   play red card high   future turn long play handshake   game continue fashion player alternate turn final card take deck rest card hand discard player score expedition expedition card play score card play expedition worth rank point handshake count multipli final total handshake double expedition value handshake triple value handshake quadruple expedition start value   play   point card expedition order profit leave negative value handshake multipli apply point bonus award expedition card play complete game lose city last match score match add togetherscore example   expedition   total   expedition worth   total point   plus initial scoring example   expedition   hs   total   expedition worth   total point   point card plus initial   time multiplier plus pt bonus play   cardsscore example   expedition   hs   total   expedition worth   total point   plus initial   time multipli,https://cf.geekdo-images.com/AL5D-dXabY-Lk3PqIFk_0g__original/img/PdGBQ7xc0GA9ndKnnInx_sQwvl4=/0x0/filters:format(jpeg)/pic4597095.jpg,https://cf.geekdo-images.com/AL5D-dXabY-Lk3PqIFk_0g__small/img/Q-76aN92M3OveMp26t7b0i7V-i4=/fit-in/200x150/filters:strip_icc()/pic4597095.jpg,https://boardgamegeek.com/boardgame/50,7.18784,7.08937,39233,1.4921,2,2,2,30,30,30,Hand Management; Melding and Splaying; Ordering; Push Your Luck; Score-and-Reset Game; Set Collection,Card Game; Exploration; Math,Family Game,1999
